,number,value,datetime_start,datetime_complete,duration,params_batch_size,params_buffer_size,params_exploration_final_eps,params_exploration_fraction,params_gamma,params_learning_rate,params_learning_starts,params_net_arch,params_subsample_steps,params_target_update_interval,params_train_freq,state
363,363,23,00:29.9,02:29.2,0 days 00:01:59.312979,512,10000,0.019336385,0.016907649,0.9999,0.002916442,20000,medium,1,5000,256,PRUNED
505,505,23,16:47.8,18:37.4,0 days 00:01:49.648305,512,100000,0.127498107,0.405517761,0.9,0.000537695,1000,small,1,5000,1,PRUNED
510,510,23,27:30.5,29:25.4,0 days 00:01:54.920517,512,100000,0.004949586,0.335540124,0.9,0.00026897,1000,tiny,1,5000,1,PRUNED
536,536,23,18:23.8,20:09.0,0 days 00:01:45.200278,512,100000,0.010554564,0.003325998,0.9,0.002592922,1000,tiny,1,5000,128,PRUNED
571,571,23,32:43.0,34:37.3,0 days 00:01:54.287897,512,1000000,0.037099021,0.003537811,0.9,0.000414694,1000,small,1,20000,1,PRUNED
628,628,23,31:11.3,33:01.4,0 days 00:01:50.070475,512,50000,0.011744692,0.023558373,0.9,0.000360174,1000,tiny,1,5000,1,PRUNED
672,672,23,04:39.5,06:28.3,0 days 00:01:48.845964,512,50000,0.008450079,0.225571555,0.9,0.000264651,1000,small,1,15000,128,PRUNED
686,686,23,30:37.9,32:27.9,0 days 00:01:49.938946,512,100000,0.012647597,0.067272096,0.9,0.000545636,5000,tiny,1,15000,1,PRUNED
736,736,23,18:55.8,22:28.4,0 days 00:03:32.542193,512,100000,0.015345549,0.004634358,0.999,0.000631365,1000,tiny,1,20000,128,COMPLETE
811,811,23,55:33.7,57:45.1,0 days 00:02:11.446107,512,10000,0.001420881,0.021641386,0.999,0.000936025,10000,small,1,20000,16,PRUNED
875,875,23,12:24.3,13:27.3,0 days 00:01:02.963125,512,50000,0.008156991,0.00426604,0.98,0.000492006,1000,medium,4,5000,4,PRUNED
981,981,23,57:12.0,58:37.1,0 days 00:01:25.114317,100,10000,0.025055934,0.004009899,0.9,0.000122988,0,small,1,5000,128,PRUNED
1022,1022,23,20:43.4,22:37.7,0 days 00:01:54.324697,256,50000,0.008016269,0.002952409,0.98,0.000443755,1000,large,1,5000,16,PRUNED
1069,1069,23,06:44.7,08:16.2,0 days 00:01:31.430838,128,100000,0.007820413,0.005657453,0.9,0.000537393,1000,small,1,5000,1,PRUNED
1223,1223,23,18:40.6,21:02.2,0 days 00:02:21.546342,512,10000,0.013536308,0.004143669,0.9,0.001292939,5000,medium,1,15000,1,PRUNED
1317,1317,23,30:24.8,32:02.0,0 days 00:01:37.146204,256,50000,0.013439341,0.006836574,0.999,0.001029099,1000,small,1,10000,16,PRUNED
1334,1334,23,03:52.8,05:26.4,0 days 00:01:33.681339,256,1000000,0.033884389,0.005195276,0.999,0.001646886,10000,tiny,1,15000,1,PRUNED
1353,1353,23,43:37.0,45:59.4,0 days 00:02:22.445878,512,1000000,0.007771371,0.002993894,0.999,0.001287781,1000,large,1,5000,256,PRUNED
1412,1412,23,46:15.8,47:44.7,0 days 00:01:28.912174,256,100000,0.011712037,0.355602158,0.9,0.000895626,1000,tiny,1,5000,256,PRUNED
1414,1414,23,49:56.0,51:27.1,0 days 00:01:31.114860,100,50000,0.052147799,0.003370085,0.999,0.001078396,5000,small,1,5000,1,PRUNED
1427,1427,23,14:28.7,16:56.8,0 days 00:02:28.104636,512,1000000,0.005296688,0.028072802,0.9,0.003721858,1000,medium,1,10000,1,PRUNED
1440,1440,23,43:44.5,45:49.4,0 days 00:02:04.918503,512,50000,0.007897361,0.005363297,0.9,0.000296303,1000,small,1,15000,16,PRUNED
1516,1516,23,16:33.8,18:23.2,0 days 00:01:49.411566,512,100000,0.011500149,0.095725233,0.9,0.000813534,5000,small,1,15000,16,PRUNED
1530,1530,23,45:21.9,47:00.0,0 days 00:01:38.148691,256,100000,0.014225224,0.003265307,0.9,0.001629591,10000,tiny,1,10000,128,PRUNED
1551,1551,23,25:21.8,26:46.5,0 days 00:01:24.672450,64,10000,0.015820078,0.237808118,0.999,0.000978758,1000,tiny,1,5000,1,PRUNED
1632,1632,23,02:02.9,04:16.8,0 days 00:02:13.918575,512,100000,0.007023737,0.015365804,0.9,0.001916363,1000,medium,1,20000,16,PRUNED
1691,1691,23,00:34.4,02:29.3,0 days 00:01:54.900148,256,100000,0.022939849,0.004720261,0.9,6.11E-05,1000,large,1,5000,256,PRUNED
1746,1746,23,46:30.7,48:00.7,0 days 00:01:29.993209,256,10000,0.028919326,0.003940453,0.999,0.001505012,20000,tiny,8,20000,1,PRUNED
1750,1750,23,54:06.9,55:56.0,0 days 00:01:49.174989,512,100000,0.012243416,0.004342648,0.98,0.001806232,5000,small,1,5000,128,PRUNED
1990,1990,23,58:10.5,01:14.0,0 days 00:03:03.517911,128,10000,0.005083482,0.128332645,0.99,0.001481678,10000,medium,1,20000,128,COMPLETE
2036,2036,23,30:29.4,32:43.1,0 days 00:02:13.745733,512,100000,0.023007746,0.005096425,0.999,0.001261564,10000,medium,1,5000,128,PRUNED
2106,2106,23,36:55.1,38:38.3,0 days 00:01:43.165483,512,10000,0.09830983,0.156384966,0.999,0.000417679,10000,small,1,5000,16,PRUNED
2164,2164,23,28:19.2,30:13.5,0 days 00:01:54.269614,512,10000,0.021416048,0.108630537,0.9,0.0036874,1000,small,1,5000,1,PRUNED
2232,2232,23,15:46.3,17:10.9,0 days 00:01:24.620706,16,10000,0.026934706,0.006093722,0.999,0.002582903,1000,small,1,5000,1,PRUNED
2291,2291,23,04:35.5,06:27.2,0 days 00:01:51.725034,512,1000000,0.007394151,0.149832501,0.99,0.001206868,1000,tiny,8,5000,1,PRUNED
2378,2378,23,44:09.0,45:57.4,0 days 00:01:48.401542,100,50000,0.064892483,0.21090922,0.999,0.000966384,10000,large,1,1,256,PRUNED
2421,2421,23,06:37.8,07:53.9,0 days 00:01:16.034980,512,100000,0.008170136,0.053787522,0.999,0.000972874,1000,small,2,5000,16,PRUNED
2540,2540,23,50:58.1,51:54.3,0 days 00:00:56.212974,512,10000,0.009289895,0.005207244,0.9,0.000507869,1000,large,8,5000,16,PRUNED
2831,2831,23,08:33.0,10:46.3,0 days 00:02:13.295115,512,100000,0.004610082,0.272172023,0.9,0.000518478,10000,medium,1,5000,1,PRUNED
2851,2851,23,46:30.6,48:55.9,0 days 00:02:25.301978,512,100000,0.005470776,0.022161057,0.9,0.000226382,1000,large,1,5000,16,PRUNED
2942,2942,23,43:40.0,44:54.2,0 days 00:01:14.217201,512,100000,0.008891092,0.025334178,0.9,0.00480902,1000,tiny,2,5000,16,PRUNED
3059,3059,23,21:07.8,22:58.5,0 days 00:01:50.794832,512,50000,0.013405717,0.128517737,0.999,0.002903529,10000,tiny,1,10000,1,PRUNED
3128,3128,23,38:02.0,39:58.0,0 days 00:01:56.051829,512,10000,0.11406173,0.136462656,0.999,0.001061821,1000,tiny,2,5000,1,PRUNED
3254,3254,23,35:58.0,37:48.5,0 days 00:01:50.506452,512,10000,0.006118062,0.024714826,0.9,0.000317407,1000,small,1,5000,16,PRUNED
3268,3268,23,00:44.4,03:10.8,0 days 00:02:26.443471,512,100000,0.101222535,0.036934882,0.999,0.001582901,1000,large,1,5000,16,PRUNED
3335,3335,23,12:07.8,12:58.0,0 days 00:00:50.254789,512,50000,0.049823442,0.024540472,0.9,0.002869418,10000,medium,8,20000,16,PRUNED
3367,3367,23,11:27.9,13:10.8,0 days 00:01:42.882820,100,100000,0.002967248,0.104537076,0.995,0.000344278,5000,medium,1,1,16,PRUNED
3404,3404,23,26:37.9,28:20.0,0 days 00:01:42.061786,256,100000,0.002831615,0.129235392,0.95,0.000454568,10000,medium,1,15000,8,PRUNED
3498,3498,23,30:51.0,31:49.0,0 days 00:00:58.065989,512,100000,0.136331184,0.099277273,0.9,0.000602566,10000,medium,4,15000,128,PRUNED
3535,3535,23,39:43.0,41:24.9,0 days 00:01:41.894550,100,100000,0.006568646,0.229628729,0.995,0.000535699,5000,large,1,1000,16,PRUNED
41,41,22,36:38.6,38:53.0,0 days 00:02:14.367374,256,1000000,0.123827386,0.226708794,0.9,0.001955307,10000,large,2,5000,8,COMPLETE
97,97,22,37:15.8,38:56.7,0 days 00:01:40.941699,100,10000,0.131602559,0.167309471,0.95,0.000594403,0,tiny,2,15000,16,COMPLETE
101,101,22,44:33.1,48:06.1,0 days 00:03:33.091433,256,10000,0.073315896,0.112927211,0.999,0.001045443,5000,large,1,15000,16,COMPLETE
147,147,22,30:12.0,31:33.2,0 days 00:01:21.131972,100,1000000,0.087979394,0.251818186,0.999,0.000354977,5000,small,1,15000,16,PRUNED
156,156,22,52:04.0,53:39.9,0 days 00:01:35.893992,128,10000,0.076767461,0.018134562,0.9,0.00050154,1000,medium,1,15000,8,PRUNED
163,163,22,03:59.9,05:44.5,0 days 00:01:44.560791,256,10000,0.049677977,0.090324436,0.999,0.00213527,5000,medium,1,15000,16,PRUNED
172,172,22,21:48.3,25:05.2,0 days 00:03:16.879146,256,10000,0.045116116,0.188401204,0.999,0.000442138,5000,medium,1,5000,256,COMPLETE
232,232,22,20:20.6,22:58.8,0 days 00:02:38.214676,128,50000,0.083760947,0.117346077,0.999,0.001182813,5000,small,1,15000,16,COMPLETE
286,286,22,19:34.3,22:50.3,0 days 00:03:15.984343,256,10000,0.064382656,0.041185532,0.999,0.00092187,5000,medium,1,5000,16,COMPLETE
301,301,22,47:36.0,49:19.4,0 days 00:01:43.410165,100,10000,0.002224114,0.171459251,0.999,0.001133879,10000,large,1,5000,128,PRUNED
337,337,22,02:17.2,03:54.7,0 days 00:01:37.513901,256,10000,0.019537495,0.018024153,0.9,0.002067903,20000,medium,1,5000,16,PRUNED
352,352,22,42:12.2,42:58.9,0 days 00:00:46.705933,512,10000,0.022641032,0.010895793,0.9,0.001862867,20000,medium,8,5000,16,PRUNED
380,380,22,41:14.7,44:07.7,0 days 00:02:52.992603,100,50000,0.030401182,0.00525399,0.995,0.000872859,20000,medium,1,5000,256,COMPLETE
394,394,22,12:42.2,13:31.6,0 days 00:00:49.412439,512,10000,0.023868771,0.003997007,0.9,0.000976521,5000,medium,8,5000,16,PRUNED
542,542,22,33:37.1,35:18.0,0 days 00:01:40.970012,32,50000,0.012215922,0.001924242,0.9,0.000877504,1000,small,1,1,1,PRUNED
574,574,22,40:10.7,41:42.2,0 days 00:01:31.446815,128,1000000,0.012007564,0.003219285,0.98,0.000480377,1000,small,1,20000,1,PRUNED
596,596,22,26:18.9,28:02.2,0 days 00:01:43.257674,512,50000,0.007488775,0.371144503,0.9,0.000988292,10000,small,1,5000,8,PRUNED
603,603,22,40:02.0,42:23.9,0 days 00:02:21.886504,512,100000,0.006837151,0.237012127,0.9,0.000854856,0,large,1,5000,1,PRUNED
746,746,22,44:03.6,45:24.2,0 days 00:01:20.591742,32,1000000,0.00783895,0.344566678,0.95,0.000774025,1000,tiny,1,5000,1,PRUNED
752,752,22,54:40.3,56:38.9,0 days 00:01:58.648523,512,100000,0.009692621,0.004929699,0.999,0.00092913,1000,small,1,5000,1,PRUNED
756,756,22,03:00.0,04:40.6,0 days 00:01:40.585131,512,100000,0.001394868,0.028396521,0.999,0.000414643,10000,tiny,1,5000,128,PRUNED
785,785,22,03:56.0,05:22.2,0 days 00:01:26.258196,128,100000,0.127133564,0.006401673,0.9,0.001536643,1000,tiny,1,5000,16,PRUNED
920,920,22,46:11.1,50:48.7,0 days 00:04:37.682918,512,10000,0.011003507,0.002921188,0.999,0.001440184,1000,large,1,5000,1,COMPLETE
957,957,22,00:21.2,02:01.4,0 days 00:01:40.199590,32,10000,0.011989908,0.018066107,0.9,0.000314341,5000,large,8,5000,1,PRUNED
990,990,22,15:43.7,19:11.9,0 days 00:03:28.166826,256,10000,0.00728427,0.002159851,0.9999,0.002577014,1000,tiny,1,1,16,COMPLETE
1090,1090,22,47:52.6,48:58.3,0 days 00:01:05.797094,512,100000,0.130087481,0.004069984,0.9,0.000437922,1000,large,8,5000,4,PRUNED
1134,1134,22,21:59.6,23:34.4,0 days 00:01:34.768970,256,10000,0.009860367,0.023264721,0.9,0.000621856,5000,tiny,1,5000,1,PRUNED
1241,1241,22,59:18.0,01:03.5,0 days 00:01:45.511998,64,10000,0.005654795,0.140496293,0.9,8.44E-05,5000,large,1,5000,1,PRUNED
1242,1242,22,01:03.5,02:19.1,0 days 00:01:15.574858,512,1000000,0.078312457,0.069354015,0.95,0.002002124,1000,small,2,5000,16,PRUNED
1343,1343,22,22:49.8,24:35.6,0 days 00:01:45.824533,128,10000,0.018456463,0.002603199,0.999,0.002150962,1000,medium,1,5000,1,PRUNED
1362,1362,22,00:13.3,02:08.9,0 days 00:01:55.662227,512,100000,0.00610563,0.13358156,0.9,0.001258827,0,small,2,5000,1,PRUNED
1388,1388,22,53:37.1,56:57.4,0 days 00:03:20.326939,64,100000,0.001664336,0.01552619,0.95,0.00134945,1000,large,1,1000,1,COMPLETE
1424,1424,22,08:43.8,09:47.2,0 days 00:01:03.417728,512,100000,0.05685066,0.228183807,0.9,0.001594521,1000,large,8,5000,4,PRUNED
1441,1441,22,45:49.4,47:59.0,0 days 00:02:09.568743,512,100000,0.017417397,0.089443003,0.999,0.000424545,10000,medium,1,5000,1,PRUNED
1484,1484,22,16:44.5,18:56.6,0 days 00:02:12.105323,512,10000,0.005895098,0.006127742,0.999,0.000270569,1000,medium,1,5000,4,PRUNED
1542,1542,22,10:09.3,11:45.4,0 days 00:01:36.110019,128,10000,0.09576369,0.359229991,0.9,0.001062016,1000,tiny,1,5000,4,PRUNED
1556,1556,22,34:06.5,36:06.0,0 days 00:01:59.536405,512,10000,0.132404409,0.179536335,0.9,0.000115821,1000,small,1,5000,1,PRUNED
1576,1576,22,12:25.1,13:37.1,0 days 00:01:11.947593,256,1000000,0.049293618,0.166121308,0.9,0.001385659,5000,medium,2,15000,8,PRUNED
1582,1582,22,25:42.5,27:32.0,0 days 00:01:49.475947,512,10000,0.012112442,0.068802642,0.99,0.000861231,1000,small,1,5000,16,PRUNED
1620,1620,22,40:06.6,42:19.8,0 days 00:02:13.113931,512,100000,0.006072581,0.005112934,0.9,0.002381115,1000,medium,1,5000,16,PRUNED
1641,1641,22,18:34.1,20:34.3,0 days 00:02:00.152558,512,100000,0.003927114,0.004065605,0.9,0.002321039,20000,medium,1,5000,16,PRUNED
1651,1651,22,38:53.5,41:04.0,0 days 00:02:10.537897,512,10000,0.021832726,0.062855331,0.9,0.001343286,10000,medium,1,5000,4,PRUNED
1655,1655,22,45:55.0,47:34.3,0 days 00:01:39.318831,128,100000,0.028994094,0.025967134,0.9,0.001854311,1000,medium,1,5000,16,PRUNED
1774,1774,22,48:17.0,51:47.5,0 days 00:03:30.493531,512,100000,0.008984372,0.003831291,0.9999,0.000687273,5000,small,1,20000,4,COMPLETE
1806,1806,22,53:49.9,55:17.6,0 days 00:01:27.645020,128,100000,0.061965421,0.115989745,0.999,0.000460314,10000,small,1,15000,1,PRUNED
1812,1812,22,07:15.9,08:41.9,0 days 00:01:26.012923,100,100000,0.083276103,0.032634624,0.9,0.000601887,10000,tiny,1,5000,16,PRUNED
1814,1814,22,09:31.9,11:19.8,0 days 00:01:47.867813,512,10000,0.030743578,0.031192396,0.99,0.000237968,0,tiny,1,5000,16,PRUNED
1869,1869,22,00:42.8,02:32.6,0 days 00:01:49.848765,256,10000,0.161170839,0.075144967,0.9,8.26E-05,1000,medium,1,5000,1,PRUNED
1885,1885,22,37:15.1,38:28.1,0 days 00:01:13.017867,512,10000,0.005557221,0.003918097,0.999,0.001544698,0,tiny,2,5000,16,PRUNED
1913,1913,22,29:52.2,31:40.4,0 days 00:01:48.227247,512,100000,0.066771389,0.00325444,0.999,0.002517658,10000,tiny,1,5000,1,PRUNED
2049,2049,22,54:37.4,56:25.5,0 days 00:01:48.083606,512,100000,0.0755602,0.050329227,0.9,0.001256273,10000,tiny,1,20000,256,PRUNED
2066,2066,22,27:39.3,29:59.9,0 days 00:02:20.541556,512,1000000,0.022860214,0.021039326,0.99,0.002431999,5000,large,1,10000,16,PRUNED
2082,2082,22,56:55.7,59:01.3,0 days 00:02:05.584637,512,10000,0.024810936,0.001282746,0.99,0.000348443,5000,medium,1,5000,16,PRUNED
2188,2188,22,15:21.5,17:15.9,0 days 00:01:54.348436,256,10000,0.026113644,0.003228153,0.98,0.001478519,10000,large,4,5000,128,COMPLETE
2197,2197,22,28:00.4,28:54.0,0 days 00:00:53.587755,256,10000,0.042116846,0.004003697,0.9,0.001335809,10000,medium,4,5000,16,PRUNED
2219,2219,22,00:01.6,00:51.3,0 days 00:00:49.655496,128,100000,0.025540682,0.005069394,0.99,0.001593881,10000,tiny,4,5000,16,PRUNED
2262,2262,22,10:21.0,11:40.0,0 days 00:01:19.032256,64,1000000,0.070242609,0.044255974,0.9,0.000700378,10000,tiny,1,15000,16,PRUNED
2332,2332,22,16:11.4,17:32.6,0 days 00:01:21.187893,100,50000,0.004182706,0.003650286,0.9,0.000894585,10000,tiny,1,15000,16,PRUNED
2345,2345,22,41:26.4,43:14.8,0 days 00:01:48.357664,512,100000,0.177945229,0.006014392,0.9,0.001612116,1000,tiny,1,20000,16,PRUNED
2382,2382,22,50:47.4,52:37.2,0 days 00:01:49.703753,512,100000,0.011307347,0.298780274,0.9,0.001213631,10000,tiny,1,5000,1,PRUNED
2390,2390,22,05:20.7,06:47.1,0 days 00:01:26.359260,128,1000000,0.07148574,0.003900335,0.98,0.000178804,1000,tiny,1,5000,16,PRUNED
2454,2454,22,08:13.7,09:42.1,0 days 00:01:28.477338,128,1000000,0.062946834,0.114477954,0.999,0.001196522,5000,tiny,1,15000,1,PRUNED
2489,2489,22,10:18.8,12:09.4,0 days 00:01:50.640470,512,1000000,0.002818913,0.028987824,0.9,0.001070312,5000,small,1,5000,16,PRUNED
2658,2658,22,40:14.5,42:01.1,0 days 00:01:46.627900,256,100000,0.0969433,0.013558773,0.99,0.000746856,10000,medium,1,5000,16,PRUNED
2717,2717,22,30:16.1,31:05.4,0 days 00:00:49.284674,512,100000,0.007394108,0.005332817,0.999,0.00177243,1000,tiny,8,5000,8,PRUNED
2793,2793,22,58:46.7,00:39.0,0 days 00:01:52.266304,512,100000,0.015825172,0.084536442,0.99,0.001020448,0,tiny,1,5000,4,PRUNED
2795,2795,22,03:01.0,04:03.3,0 days 00:01:02.379186,100,50000,0.02400156,0.107442621,0.9,0.000839016,5000,small,2,5000,16,PRUNED
2894,2894,22,08:18.2,13:14.3,0 days 00:04:56.101895,512,10000,0.030484144,0.014419399,0.999,0.00230715,5000,large,1,5000,8,COMPLETE
2910,2910,22,39:56.9,41:49.7,0 days 00:01:52.785723,512,100000,0.007264391,0.351443824,0.9,0.001426853,5000,tiny,1,5000,16,PRUNED
2933,2933,22,25:05.9,26:44.6,0 days 00:01:38.717704,256,100000,0.002433986,0.061169199,0.9,0.000597299,1000,small,1,5000,4,PRUNED
3061,3061,22,24:29.8,26:42.3,0 days 00:02:12.520492,512,10000,0.01138852,0.003911562,0.9,0.000501121,1000,medium,1,15000,256,PRUNED
3095,3095,22,36:16.6,38:04.8,0 days 00:01:48.211776,128,50000,0.007097,0.063655812,0.9,0.002266907,1000,medium,8,5000,1,PRUNED
3131,3131,22,45:47.1,47:26.4,0 days 00:01:39.231786,256,50000,0.016902991,0.004543408,0.9,0.00132282,1000,tiny,1,15000,1,PRUNED
3149,3149,22,21:35.8,23:29.1,0 days 00:01:53.268228,512,10000,0.059209473,0.002858874,0.98,0.00116788,1000,small,1,5000,4,PRUNED
3169,3169,22,58:47.9,00:37.1,0 days 00:01:49.204806,128,100000,0.002768259,0.004349135,0.9999,0.000710974,1000,large,1,15000,4,PRUNED
3195,3195,22,46:54.8,48:07.4,0 days 00:01:12.569142,512,100000,0.007160869,0.001656203,0.9999,0.001102714,10000,small,2,5000,128,PRUNED
3202,3202,22,59:02.4,59:54.9,0 days 00:00:52.501705,256,50000,0.073755147,0.002093711,0.9,0.000942979,1000,small,4,20000,128,PRUNED
3253,3253,22,34:31.5,35:58.0,0 days 00:01:26.478497,256,50000,0.126050447,0.031027542,0.98,0.002680539,20000,tiny,1,15000,128,PRUNED
3276,3276,22,14:45.1,17:25.2,0 days 00:02:40.108727,64,100000,0.003645129,0.002401073,0.9,0.002846239,1000,small,1,5000,16,COMPLETE
3281,3281,22,24:16.8,26:32.9,0 days 00:02:16.129992,512,100000,0.169485965,0.022726667,0.9,0.001839207,1000,medium,1,5000,1,PRUNED
3311,3311,22,20:04.1,22:13.8,0 days 00:02:09.774546,256,10000,0.005856484,0.145909983,0.9,0.0006599,1000,medium,1,1,128,PRUNED
3317,3317,22,31:29.4,33:07.9,0 days 00:01:38.584412,256,100000,0.00401658,0.011442913,0.9,0.000850844,5000,tiny,8,5000,1,PRUNED
3388,3388,22,53:44.9,55:50.0,0 days 00:02:05.096132,512,100000,0.002924203,0.157414408,0.95,0.000432242,10000,medium,1,15000,8,PRUNED
3397,3397,22,12:20.9,14:24.5,0 days 00:02:03.587735,512,100000,0.002458998,0.127441087,0.999,0.000349996,10000,medium,1,15000,8,PRUNED
3430,3430,22,19:59.2,21:27.5,0 days 00:01:28.344439,32,100000,0.002526481,0.172052484,0.995,0.000644926,10000,medium,1,15000,8,PRUNED
3494,3494,22,23:37.1,25:46.8,0 days 00:02:09.757799,512,100000,0.013275152,0.002787996,0.95,0.000712374,10000,medium,1,20000,8,PRUNED
3512,3512,22,56:55.3,57:49.8,0 days 00:00:54.552470,256,100000,0.011625184,0.098236191,0.9,0.000981896,10000,medium,4,15000,16,PRUNED
3534,3534,22,37:39.4,39:43.0,0 days 00:02:03.615080,512,100000,0.111523599,0.002521197,0.9,0.000731117,10000,medium,1,15000,8,PRUNED
3551,3551,22,10:09.9,12:27.3,0 days 00:02:17.402803,512,100000,0.101185035,0.004927667,0.9,0.000159903,1000,large,1,15000,16,PRUNED
145,145,21,27:22.2,29:27.2,0 days 00:02:05.055750,128,10000,0.071968698,0.358691648,0.98,0.001675895,5000,large,2,10000,8,COMPLETE
168,168,21,13:38.3,15:01.5,0 days 00:01:23.226981,128,1000000,0.065860604,0.288864885,0.995,0.000677784,5000,small,1,5000,256,PRUNED
171,171,21,20:04.8,21:48.3,0 days 00:01:43.544352,256,10000,0.059523381,0.160985628,0.999,0.000925125,5000,medium,1,5000,256,PRUNED
236,236,21,27:44.5,29:21.2,0 days 00:01:36.713372,128,1000000,0.101524824,0.005470771,0.95,0.000688597,0,medium,1,5000,16,PRUNED
255,255,21,13:46.4,17:47.2,0 days 00:04:00.747724,512,10000,0.068681055,0.067971711,0.995,0.001557886,10000,medium,1,5000,16,COMPLETE
256,256,21,17:47.2,18:55.8,0 days 00:01:08.638922,256,10000,0.060797691,0.06041237,0.99,0.001213575,10000,medium,2,5000,16,PRUNED
271,271,21,49:59.8,51:53.2,0 days 00:01:53.372678,256,10000,0.001029269,0.033071504,0.9999,0.001435877,5000,large,1,15000,16,PRUNED
299,299,21,42:40.5,44:22.6,0 days 00:01:42.107365,256,1000000,0.068034829,0.071824085,0.99,0.000391229,5000,medium,1,15000,16,PRUNED
339,339,21,07:13.9,09:09.4,0 days 00:01:55.505862,512,10000,0.025011405,0.007466493,0.9,0.001443381,20000,medium,1,5000,256,PRUNED
374,374,21,31:13.0,33:16.5,0 days 00:02:03.498626,512,10000,0.031946081,0.006394544,0.99,0.001150024,20000,medium,1,1000,128,PRUNED
435,435,21,33:05.6,34:55.4,0 days 00:01:49.780892,512,100000,0.009595587,0.003007193,0.9,0.000465763,1000,tiny,1,5000,1,PRUNED
554,554,21,56:03.5,57:28.2,0 days 00:01:24.740347,32,50000,0.015687139,0.003037271,0.9,0.001175689,1000,small,1,10000,1,PRUNED
597,597,21,28:02.2,30:53.7,0 days 00:02:51.502884,32,50000,0.007892059,0.005451218,0.9999,0.001503224,5000,small,1,5000,1,COMPLETE
829,829,21,31:52.4,34:14.3,0 days 00:02:21.958549,512,10000,0.085462189,0.024902726,0.995,0.000750912,5000,large,1,5000,1,PRUNED
1004,1004,21,46:53.0,48:21.0,0 days 00:01:27.991871,32,50000,0.152303246,0.008373808,0.9,0.000476321,1000,small,1,1,16,PRUNED
1043,1043,21,06:16.2,07:54.0,0 days 00:01:37.811647,512,50000,0.012309421,0.004682763,0.95,0.002108101,20000,tiny,1,5000,128,PRUNED
1093,1093,21,52:17.4,54:10.3,0 days 00:01:52.924907,512,100000,0.012854902,0.03187375,0.999,0.001772654,0,tiny,1,5000,1,PRUNED
1097,1097,21,01:30.4,04:00.7,0 days 00:02:30.254126,32,50000,0.162085156,0.001913737,0.999,0.002217,20000,small,1,5000,1,COMPLETE
1185,1185,21,05:13.8,06:39.0,0 days 00:01:25.141895,128,50000,0.171021285,0.00201581,0.9,0.001445315,10000,small,1,5000,16,PRUNED
1191,1191,21,15:42.6,17:43.2,0 days 00:02:00.647374,512,10000,0.001093881,0.035505755,0.995,0.000415159,1000,tiny,4,5000,1,PRUNED
1200,1200,21,32:30.1,34:09.7,0 days 00:01:39.641650,100,50000,0.005086164,0.012240156,0.9,0.001710419,5000,small,1,5000,1,PRUNED
1286,1286,21,27:06.7,29:17.1,0 days 00:02:10.406464,512,100000,0.008735045,0.020021463,0.9,0.000904321,10000,medium,1,5000,1,PRUNED
1333,1333,21,02:02.3,03:52.7,0 days 00:01:50.412093,512,100000,0.006604072,0.351899625,0.995,0.000719594,0,small,1,20000,16,PRUNED
1340,1340,21,17:32.6,19:11.6,0 days 00:01:38.939918,256,10000,0.101791521,0.024278052,0.9,0.000572732,10000,tiny,1,15000,4,PRUNED
1351,1351,21,39:02.9,40:50.8,0 days 00:01:47.932493,512,10000,0.002637907,0.003881306,0.9,0.000418473,10000,tiny,1,5000,1,PRUNED
1389,1389,21,56:57.4,58:47.7,0 days 00:01:50.267136,256,50000,0.130972537,0.005213502,0.995,0.000797298,1000,small,2,5000,1,PRUNED
1496,1496,21,40:44.1,41:54.4,0 days 00:01:10.275179,64,10000,0.017125606,0.020354133,0.9,0.000220328,1000,large,2,5000,128,PRUNED
1523,1523,21,30:01.0,32:34.7,0 days 00:02:33.656748,512,100000,0.001422474,0.0044812,0.95,0.002351221,1000,large,1,5000,1000,PRUNED
1558,1558,21,38:23.2,39:58.7,0 days 00:01:35.456168,100,10000,0.008618426,0.00526382,0.995,3.39E-05,1000,small,1,5000,16,PRUNED
1938,1938,21,24:00.1,27:01.3,0 days 00:03:01.158915,256,10000,0.018795577,0.033251532,0.99,0.000451999,5000,tiny,8,5000,1,COMPLETE
